0.69 0.63 0.00682903 -0.000395315 0.9556
1.05 0.9 0.00407899 0.000485895 0.943073
1.4 1.17 0.00663063 -0.00265819 0.953699
1.76 1.43 -0.00755192 0.0063832 0.797224
2.12 1.7 0.00479695 -0.0015895 0.951479
2.47 1.97 0.000704245 0.0087431 0.967846
2.83 2.24 0.000722565 0.00480596 0.762317
3.18 2.51 0.0100585 -0.000399623 0.916274
0.69 0.73 0.00696922 -0.000862177 0.949816
1.04 0.97 0.00469419 0.00105982 0.931123
1.4 1.21 0.00623661 -0.00310815 0.891835
1.76 1.45 -0.00755639 0.00728486 0.798712
2.11 1.69 0.00495512 -0.00147314 0.948773
2.47 1.93 0.000572204 0.0111531 0.96889
2.83 2.17 -0.00196477 0.00158088 0.933302
3.18 2.41 0.0091004 -0.0029775 0.977394
3.54 2.66 0.00922367 0.000220027 0.991821
0.69 0.83 0.00687543 -0.00343036 0.919673
1.04 1.04 0.00472377 0.000560629 0.929913
1.4 1.26 0.00611379 -0.00220635 0.909394
1.75 1.47 -0.0083401 0.00413356 0.777678
2.11 1.68 0.0049602 -0.00152866 0.948988
2.47 1.9 0.000600688 0.0126802 0.970081
2.82 2.11 0.00166366 0.00174042 0.962455
3.18 2.32 0.00924956 -0.00315848 0.976332
3.54 2.54 0.00892073 -0.00013376 0.990521
0.68 0.93 0.0056886 -0.00196571 0.938011
1.04 1.11 0.00485661 0.000821951 0.916407
1.4 1.3 0.00638261 -0.00206411 0.937898
1.75 1.49 -0.00196805 0.0181274 0.770807
2.11 1.67 0.00496114 -0.00157411 0.949157
2.46 1.86 0.000651395 0.0152353 0.968249
2.82 2.04 0.00448525 0.00730405 0.913727
3.18 2.23 0.00814589 -0.00274429 0.980114
3.53 2.42 0.00810287 -0.000338129 0.987568
0.68 1.03 0.00579625 -0.00191932 0.938318
1.04 1.19 0.00589383 -0.00102593 0.89869
1.39 1.34 0.00639578 -0.00207188 0.93562
1.75 1.5 0.00184424 0.0121063 0.770082
2.11 1.66 0.00496765 -0.00162271 0.949324
2.46 1.82 0.00526258 0.0148357 0.786912
2.82 1.98 0.00656138 -0.00549117 0.948578
3.17 2.14 0.00767731 -0.00239673 0.968505
3.53 2.3 0.00713287 -0.00306036 0.970613
0.68 1.13 0.00527289 7.15693e-05 0.930984
1.04 1.26 0.00594722 -0.00264343 0.920847
1.39 1.39 0.00700121 -0.00142694 0.945212
1.75 1.52 0.011879 -0.00197452 0.861661
2.1 1.65 0.0052449 -0.00295197 0.948753
2.46 1.78 0.0032949 0.0102664 0.73786
2.82 1.91 0.00817764 -0.0036003 0.967405
3.17 2.05 0.00835067 -0.00353917 0.968972
3.53 2.18 0.00815663 -0.000930017 0.761925
0.68 1.23 0.00658373 -0.00177955 0.881778
1.03 1.33 0.00597441 -0.00300834 0.925589
1.39 1.43 0.00787377 -0.0019084 0.969279
1.75 1.54 0.0108743 -0.00600464 0.949167
2.1 1.64 0.00522545 -0.00300015 0.948723
2.46 1.75 0.00822364 0.00609528 0.744641
2.81 1.85 0.00855154 -0.00364644 0.970105
3.17 1.95 0.00876596 -0.0043255 0.958415
3.53 2.06 0.00989626 -0.000272685 0.961769
0.68 1.32 0.00752588 -0.00146501 0.969847
1.03 1.4 0.00636771 -0.00349329 0.943391
1.39 1.48 0.00752146 -0.00184028 0.968725
1.74 1.55 0.0101504 -0.00588855 0.947892
2.1 1.63 0.00521403 -0.0030383 0.948754
2.46 1.71 0.0110454 -0.00173454 0.793421
2.81 1.79 0.00891821 -0.00365149 0.970102
3.17 1.86 0.00921382 -0.00456266 0.961905
3.52 1.94 0.00985385 -0.000312554 0.959871
0.67 1.42 0.00749121 -0.0014875 0.968903
1.03 1.47 0.00589878 -0.00458051 0.953333
1.39 1.52 0.00805655 -0.00260064 0.965642
1.74 1.57 0.00958066 -0.00515885 0.944775
2.1 1.62 0.00519423 -0.0030668 0.948813
2.45 1.67 0.0185784 -0.0213203 0.836293
2.81 1.72 0.00839021 -0.00264299 0.975017
3.16 1.77 0.0116392 -0.00442342 0.904935
3.52 1.82 0.0135996 -0.000794206 0.877297
0.67 1.52 0.0074669 -0.00166386 0.96809
1.03 1.55 0.00643434 -0.00233068 0.954443
1.38 1.57 0.00854813 -0.0032368 0.969502
1.74 1.59 0.00953899 -0.00489991 0.946925
2.09 1.61 0.00552521 -0.00301582 0.949218
2.45 1.63 0.026592 -0.028264 0.839939
2.81 1.66 0.00778072 -0.00187969 0.981012
3.16 1.68 -0.0025368 -0.0039298 0.883448
3.52 1.7 0.037562 -0.121142 0.489794
0.67 1.62 0.00700111 -0.00201932 0.955083
1.03 1.62 0.00627706 -0.00137102 0.951879
1.38 1.61 0.00881624 -0.00350745 0.969856
1.74 1.61 0.0101255 -0.00538538 0.944098
2.09 1.6 0.00548757 -0.00315765 0.948812
2.45 1.6 0.00314169 -7.72247e-05 0.844007
2.8 1.59 0.00743652 -0.00112568 0.977687
3.16 1.59 -0.00628265 -0.00295091 0.905379
3.52 1.58 0.00651856 0.00220548 0.670224
0.67 1.72 0.00789446 -0.00103492 0.916629
1.02 1.69 0.00522926 -0.000967108 0.952297
1.38 1.66 0.00909632 -0.00366384 0.969261
1.73 1.62 0.00908809 -0.00481278 0.936867
2.09 1.59 0.0055518 -0.00330859 0.94977
2.45 1.56 0.00239697 -0.000567716 0.967781
2.8 1.53 0.00601004 -0.00039123 0.9716
3.16 1.49 -0.00147629 -0.00204117 0.890881
3.51 1.46 0.00796478 -0.00519552 0.965161
0.67 1.82 0.00720576 -0.0013209 0.950486
1.02 1.76 0.00740666 3.68471e-05 0.964023
1.38 1.7 0.0091617 -0.00373036 0.969483
1.73 1.64 0.00830677 -0.00417684 0.943854
2.09 1.58 0.00553886 -0.00330118 0.949697
2.44 1.52 0.00193076 -0.000316242 0.959231
2.8 1.46 0.0058621 -5.6984e-05 0.966753
3.15 1.4 0.00833777 -0.00175642 0.798595
3.51 1.34 0.00797033 -0.00530329 0.965201
0.66 1.92 0.00792595 -0.00143005 0.965039
1.02 1.83 0.00790645 -7.76294e-05 0.958927
1.37 1.75 0.00947283 -0.00408101 0.969032
1.73 1.66 0.00838021 -0.00410851 0.942858
2.09 1.57 0.00554503 -0.00333004 0.949721
2.44 1.48 0.00319871 -0.00108897 0.928825
2.8 1.4 0.0055072 -0.00114553 0.955566
3.15 1.31 0.00708826 -0.00416017 0.936023
3.51 1.22 0.00755348 -0.00450996 0.971243
0.66 2.02 0.00800705 -0.00138227 0.96617
1.02 1.9 0.00643646 -0.000519821 0.951354
1.37 1.79 0.00988606 -0.00418796 0.969553
1.73 1.68 0.00833087 -0.00407489 0.940946
2.08 1.56 0.00579168 -0.00339896 0.95103
2.44 1.45 0.00399618 -0.00314947 0.949608
2.79 1.33 0.00464904 0.00136172 0.953389
3.15 1.22 0.0069767 -0.0041329 0.937936
3.51 1.1 -0.00049838 0.0141839 0.96899
0.66 2.12 0.00791603 -0.000538077 0.963404
1.01 1.98 0.00634959 -0.00107892 0.950405
1.37 1.83 0.00950285 -0.00397139 0.971757
1.73 1.69 0.00823684 -0.00387168 0.940093
2.08 1.55 0.00578363 -0.00338029 0.951118
2.44 1.41 0.00431679 -0.00226188 0.948951
2.79 1.27 0.00436189 0.00108976 0.956867
3.15 1.12 0.00691103 -0.00409514 0.952329
3.5 0.98 -0.00118383 0.0158444 0.976869
0.66 2.22 0.00895094 0.00069254 0.966194
1.01 2.05 0.00503024 -0.000926549 0.941654
1.37 1.88 0.00804974 -0.0037638 0.967379
1.72 1.71 0.00896613 -0.00277781 0.932556
2.08 1.54 0.00547609 -0.00340893 0.951574
2.43 1.37 0.00425523 -0.00211702 0.949417
2.79 1.2 0.00392626 0.000999551 0.956341
3.15 1.03 0.00639527 -0.00178678 0.951951
3.5 0.86 0.00204341 0.00534073 0.937463
0.65 2.32 0.00894791 0.000390369 0.977784
1.01 2.12 0.00211448 -0.000936568 0.947079
1.37 1.92 0.00724329 -0.00380535 0.963287
1.72 1.73 0.00840442 -0.00207872 0.951476
2.08 1.53 0.00524449 -0.00342068 0.951282
2.43 1.33 0.00421592 -0.00214252 0.950884
2.79 1.14 0.00313673 0.000608953 0.971952
3.14 0.94 0.00606823 -0.00145437 0.955952
3.5 0.74 -0.00432822 0.0121193 0.827335
0.65 2.42 0.00853602 0.000300717 0.982132
1.01 2.19 0.00726951 -0.00201919 0.974726
1.36 1.97 0.00622476 -0.0032924 0.955266
1.72 1.74 0.00803093 -0.00195404 0.950159
2.07 1.52 0.0054991 -0.00328171 0.951441
