0.69 0.63 0.00655787 -0.000840369 0.934483
1.05 0.9 0.00343262 -0.000621866 0.950094
1.4 1.17 0.00601808 -0.00273205 0.951684
1.76 1.43 0.0101278 0.0051621 0.900518
2.12 1.7 0.00518477 -0.00224839 0.952596
2.47 1.97 0.00146452 -0.00485368 0.959394
2.83 2.24 -0.000478842 0.0147854 0.824903
3.18 2.51 0.00837163 0.00308906 0.980339
0.69 0.73 0.00657618 -0.00450468 0.931655
1.04 0.97 0.00328411 -0.000111471 0.954746
1.4 1.21 0.0070622 -0.00231267 0.944634
1.76 1.45 0.0106575 0.00214828 0.944833
2.11 1.69 0.00554374 -0.00242583 0.953822
2.47 1.93 0.00150472 -0.00345724 0.964099
2.83 2.17 -0.00327475 0.00662318 0.946874
3.18 2.41 0.0072126 -0.00416032 0.952226
3.54 2.66 0.00716195 0.00018573 0.94144
0.69 0.83 0.00620212 -0.00204885 0.941819
1.04 1.04 0.00324854 -0.000682431 0.950641
1.4 1.26 0.00674054 -0.00261007 0.953152
1.75 1.47 0.0105437 0.00171374 0.92939
2.11 1.68 0.00554963 -0.00240383 0.953701
2.47 1.9 0.00147228 -0.00187594 0.966952
2.82 2.11 -0.00125834 0.00692582 0.971479
3.18 2.32 0.00804773 -0.00432601 0.971511
3.54 2.54 0.00755004 -0.000341517 0.980655
0.68 0.93 0.00549971 -0.00230044 0.947909
1.04 1.11 0.00297442 0.000460415 0.951854
1.4 1.3 0.00700659 -0.0025199 0.949447
1.75 1.49 0.0110933 0.00164362 0.927168
2.11 1.67 0.00554389 -0.00240112 0.95338
2.46 1.86 0.00174033 -0.00327122 0.971272
2.82 2.04 -0.0012568 0.00654029 0.96785
3.18 2.23 0.00746371 -0.00385866 0.968488
3.53 2.42 0.00696787 -0.00103158 0.978745
0.68 1.03 0.00478652 0.000728251 0.93465
1.04 1.19 0.00463732 0.00182103 0.947794
1.39 1.34 0.00832339 -0.00255129 0.957603
1.75 1.5 0.0110036 0.0017511 0.9239
2.11 1.66 0.00553161 -0.00239676 0.953087
2.46 1.82 0.00626463 -0.00308066 0.860581
2.82 1.98 -0.000575393 -0.00485925 0.967707
3.17 2.14 0.00786709 -0.00261283 0.978132
3.53 2.3 0.00760169 -0.00304399 0.9765
0.68 1.13 0.0018659 -0.00256979 0.948177
1.04 1.26 0.00723118 -0.000105393 0.957471
1.39 1.39 0.00846996 -0.00239337 0.964929
1.75 1.52 0.0108047 0.00203971 0.91515
2.1 1.65 0.00594184 -0.00252223 0.95491
2.46 1.78 0.0082571 -0.00207371 0.859093
2.82 1.91 0.00367133 -0.00632645 0.952398
3.17 2.05 0.00761506 -0.000720805 0.976002
3.53 2.18 0.00686634 -0.00363266 0.963979
0.68 1.23 0.00597669 0.00149244 0.957052
1.03 1.33 0.00664208 -0.00175972 0.951566
1.39 1.43 0.008186 -0.00246641 0.961491
1.75 1.54 0.00968707 0.00153337 0.907975
2.1 1.64 0.00595287 -0.00252809 0.954914
2.46 1.75 0.00980576 -0.00158595 0.867017
2.81 1.85 0.0068306 -0.00307045 0.969009
3.17 1.95 0.00926952 -0.00233387 0.982428
3.53 2.06 0.00717324 -0.00018507 0.956808
0.68 1.32 0.00620399 0.00126571 0.967947
1.03 1.4 0.00681105 -0.00238147 0.946411
1.39 1.48 0.00838404 -0.00221627 0.968335
1.74 1.55 0.00921762 0.00279676 0.849094
2.1 1.63 0.00594838 -0.00252139 0.954847
2.46 1.71 0.0108929 -0.00116281 0.863744
2.81 1.79 0.00725311 -0.00251387 0.974058
3.17 1.86 0.0105838 -0.00358653 0.977343
3.52 1.94 0.00820848 0.000648276 0.943962
0.67 1.42 0.00626719 0.00120836 0.966771
1.03 1.47 0.00677398 -0.00243168 0.945601
1.39 1.52 0.00883384 -0.00222973 0.974977
1.74 1.57 0.0095596 0.00202135 0.895881
2.1 1.62 0.00594476 -0.00253413 0.954855
2.45 1.67 0.0169656 -0.00325474 0.849949
2.81 1.72 0.00732731 -0.00251076 0.974852
3.16 1.77 0.0110058 -0.00360978 0.977119
3.52 1.82 0.00891339 0.000716092 0.947236
0.67 1.52 0.00655218 0.00147007 0.963319
1.03 1.55 0.00671075 -0.00274875 0.931347
1.38 1.57 0.00904947 -0.00218678 0.979991
1.74 1.59 0.0080367 0.00166882 0.900237
2.09 1.61 0.00633408 -0.00250438 0.957536
