0.69 0.63 0.00734772 -0.00155883 0.958858
1.05 0.9 0.00488091 -0.000607777 0.953681
1.4 1.17 0.00499841 -9.18857e-05 0.900915
1.76 1.43 0.00425724 0.00816581 0.84078
2.12 1.7 0.00510169 -0.00168476 0.953805
2.47 1.97 0.000579921 0.00196399 0.959279
2.83 2.24 0.00270286 0.00305218 0.659409
3.18 2.51 0.0118028 -0.000232292 0.981264
0.69 0.73 0.00770978 -0.000508054 0.957375
1.04 0.97 0.00480098 -0.000790796 0.949153
1.4 1.21 0.00479393 -0.00104483 0.909708
1.76 1.45 0.0071456 0.0104036 0.828056
2.11 1.69 0.00542246 -0.00176555 0.954137
2.47 1.93 0.000575967 0.00325198 0.964614
2.83 2.17 -0.00145243 -8.47155e-05 0.963317
3.18 2.41 0.0105053 -0.00171051 0.982352
3.54 2.66 0.00827194 0.000445407 0.984774
0.69 0.83 0.005947 -0.00244014 0.955145
1.04 1.04 0.0047602 -0.00117345 0.947247
1.4 1.26 0.00474118 0.000889896 0.929563
1.75 1.47 0.00871572 0.00387983 0.834977
2.11 1.68 0.00542626 -0.00183702 0.954513
2.47 1.9 0.00053221 0.00417855 0.967939
2.82 2.11 2.49672e-05 0.000369746 0.985169
3.18 2.32 0.00981702 -0.00159088 0.980428
3.54 2.54 0.00734041 -0.000842248 0.985375
0.68 0.93 0.00540428 -0.00231074 0.940973
1.04 1.11 0.00445636 -0.00131744 0.950419
1.4 1.3 0.00485822 0.00130031 0.9192
1.75 1.49 0.0103717 0.000718501 0.956277
2.11 1.67 0.00543228 -0.00186672 0.954762
2.46 1.86 -0.000484733 0.00194595 0.970058
2.82 2.04 8.71571e-05 0.000437638 0.982306
3.18 2.23 0.00960968 -0.00169915 0.984683
3.53 2.42 0.00757544 -0.00135027 0.982751
0.68 1.03 0.00521041 -0.00248734 0.940477
1.04 1.19 0.0050807 -0.00199195 0.94334
1.39 1.34 0.00503885 -0.000964014 0.911314
1.75 1.5 0.00962085 0.000647533 0.967655
2.11 1.66 0.00542837 -0.00192152 0.954872
2.46 1.82 0.0059289 0.00440151 0.809261
2.82 1.98 0.00413215 -0.00124143 0.959922
3.17 2.14 0.00886139 -0.00181733 0.98348
3.53 2.3 0.00829886 -0.00284381 0.96526
0.68 1.13 0.000627763 -0.0171302 0.946214
1.04 1.26 0.00527516 -0.00122067 0.956247
1.39 1.39 0.00674397 -0.00194463 0.934766
1.75 1.52 0.00860518 0.000643038 0.971021
2.1 1.65 0.00567003 -0.00205111 0.954998
2.46 1.78 0.0143322 0.00543676 0.819674
2.82 1.91 0.0055707 -4.79476e-05 0.975902
3.17 2.05 0.00841641 0.000183748 0.983395
3.53 2.18 0.00994074 -0.00377442 0.968397
0.68 1.23 0.0077035 -0.000747999 0.96765
1.03 1.33 0.00513757 -0.000792431 0.958936
1.39 1.43 0.00682638 -0.00248402 0.944971
1.75 1.54 0.00892869 0.000624783 0.968554
2.1 1.64 0.00566852 -0.00207136 0.955542
2.46 1.75 0.0131088 0.0064176 0.819759
2.81 1.85 0.00793004 -0.000276259 0.987777
3.17 1.95 0.00845535 0.000682278 0.978616
3.53 2.06 0.00741064 0.0020194 0.95415
0.68 1.32 0.00778024 -0.000518068 0.982547
1.03 1.4 0.00534509 -0.000843493 0.965999
1.39 1.48 0.00709647 -0.00302439 0.943032
1.74 1.55 0.00876083 0.00126845 0.955562
2.1 1.63 0.00566165 -0.00206379 0.955871
2.46 1.71 0.012332 0.00627009 0.787903
2.81 1.79 0.00885168 -0.000329338 0.990048
3.17 1.86 0.00799211 0.00218412 0.975256
3.52 1.94 0.00738835 0.00189589 0.954361
0.67 1.42 0.00765355 -0.000625306 0.976951
1.03 1.47 0.00573461 -0.000880057 0.971701
1.39 1.52 0.00734683 -0.0031315 0.956075
1.74 1.57 0.0081966 0.000788266 0.954183
2.1 1.62 0.00566487 -0.00203422 0.956272
2.45 1.67 0.0113631 0.00014285 0.780092
2.81 1.72 0.00812869 -0.000570975 0.987331
3.16 1.77 0.00783078 0.00234128 0.980553
3.52 1.82 0.00727365 0.00188818 0.96375
0.67 1.52 0.0076004 -0.00106917 0.974103
1.03 1.55 0.0053585 -0.00122722 0.959145
1.38 1.57 0.00806444 -0.00293934 0.971502
1.74 1.59 0.00762184 -0.00130573 0.947113
2.09 1.61 0.0058507 -0.00212895 0.956293
2.45 1.63 0.0106762 -0.000518937 0.805221
2.81 1.66 0.0077677 -0.00101219 0.983958
3.16 1.68 -0.00164161 0.00213921 0.963303
3.52 1.7 0.00271603 -0.00186733 0.745517
0.67 1.62 0.00601749 -0.001507 0.921846
1.03 1.62 0.00551472 -0.00139094 0.961099
1.38 1.61 0.00846063 -0.00213061 0.979624
1.74 1.61 0.00704431 -0.00156694 0.951808
2.09 1.6 0.00582924 -0.00212994 0.956368
2.45 1.6 0.00575569 -0.000495675 0.844548
2.8 1.59 0.00788174 -0.00167665 0.978873
3.16 1.59 -0.00210216 0.00240429 0.972997
3.52 1.58 0.00215982 0.00341164 0.782071
0.67 1.72 0.00688053 -0.00273616 0.951706
1.02 1.69 0.00676328 -0.00256989 0.951205
1.38 1.66 0.00885182 -0.00235947 0.980703
1.73 1.62 0.00665452 -0.00150442 0.934885
2.09 1.59 0.00592122 -0.00202766 0.958335
2.45 1.56 0.00211727 -0.000735738 0.972376
2.8 1.53 0.00727058 -0.00296813 0.955289
3.16 1.49 -0.000652344 0.00318745 0.952894
3.51 1.46 0.00872727 -0.00672418 0.967975
0.67 1.82 0.0074626 -0.000788007 0.967001
1.02 1.76 0.00816431 -0.00246893 0.966558
1.38 1.7 0.00907261 -0.00188479 0.984802
1.73 1.64 0.00677526 -0.00138913 0.933141
2.09 1.58 0.00594527 -0.00220108 0.958385
2.44 1.52 0.00390478 -0.002401 0.950484
2.8 1.46 0.00626104 -0.00217304 0.963986
3.15 1.4 0.00110663 0.00482843 0.932848
3.51 1.34 0.00876369 -0.00679366 0.968706
0.66 1.92 0.0070914 -0.00152616 0.962071
1.02 1.83 0.00801668 -0.00143223 0.971466
1.37 1.75 0.00882156 -0.00145608 0.986689
1.73 1.66 0.00671515 -0.00139872 0.929847
2.09 1.57 0.0059085 -0.00248549 0.959647
2.44 1.48 0.0042582 -0.00233329 0.945428
2.8 1.4 0.00558274 -0.00229965 0.963111
3.15 1.31 0.00786171 -0.00531576 0.944725
3.51 1.22 0.00848559 -0.00682424 0.969406
0.66 2.02 0.00640937 -0.0010518 0.949535
1.02 1.9 0.0073632 -0.00146529 0.970856
1.37 1.79 0.0090411 -0.00133309 0.987943
1.73 1.68 0.00662071 -0.000455726 0.917377
2.08 1.56 0.00605063 -0.00254478 0.96144
2.44 1.45 0.00430485 -0.00275133 0.941748
2.79 1.33 0.00497127 0.000920297 0.948197
3.15 1.22 0.0074628 -0.00521742 0.937367
3.51 1.1 0.000581121 0.00230405 0.959952
0.66 2.12 0.00739828 -0.000730019 0.957137
1.01 1.98 0.00751268 -0.00102481 0.9699
1.37 1.83 0.00826093 -0.000726803 0.987875
1.73 1.69 0.00685161 -0.000369324 0.931665
2.08 1.55 0.00608165 -0.00253261 0.962956
2.44 1.41 0.00488978 -0.00262009 0.958722
2.79 1.27 0.00458878 0.000145411 0.95754
3.15 1.12 0.00729429 -0.00587851 0.945488
3.5 0.98 0.000157952 0.00250778 0.986197
0.66 2.22 0.0072296 0.000325611 0.957189
1.01 2.05 0.00592561 1.03531e-05 0.947161
1.37 1.88 0.00735952 -0.000627206 0.979753
1.72 1.71 0.00609203 -0.000808751 0.933378
2.08 1.54 0.00609052 -0.00261705 0.96343
2.43 1.37 0.00525072 0.000156858 0.957116
2.79 1.2 0.00435089 0.000321695 0.960339
3.15 1.03 0.00511509 -0.00371336 0.951664
3.5 0.86 0.00069307 0.00350493 0.974936
0.65 2.32 0.00763377 0.000247515 0.977593
1.01 2.12 0.00705065 -0.00118125 0.971653
1.37 1.92 0.00726383 -0.00163612 0.973453
1.72 1.73 0.00646168 -0.000814277 0.930962
2.08 1.53 0.00604614 -0.00268043 0.963864
2.43 1.33 0.00520336 -0.000385348 0.956329
2.79 1.14 0.00379182 0.000250713 0.968386
3.14 0.94 0.0071657 0.00165238 0.96446
3.5 0.74 0.00599204 -0.000145129 0.896273
0.65 2.42 0.00807514 0.000375702 0.98092
1.01 2.19 0.00799669 -0.000871393 0.97916
1.36 1.97 0.00779186 -0.00117138 0.967063
1.72 1.74 0.00645068 -0.00081755 0.930961
2.07 1.52 0.0062045 -0.00280157 0.966646
2.43 1.3 0.00517598 -0.000392273 0.957214
2.78 1.07 0.00388369 -0.00115991 0.963786
3.14 0.85 0.00727739 0.0016342 0.967009
3.5 0.62 0.00771338 -0.00449228 0.878181
0.65 2.52 0.0083945 0.000223126 0.986344
1.01 2.26 0.00811471 -0.000800096 0.978541
1.36 2.01 0.00758882 -0.00115562 0.975224
1.72 1.76 0.00644186 -0.000809843 0.932065
2.07 1.51 0.00617047 -0.00281121 0.96656
2.43 1.26 0.00554129 -0.000243501 0.967063
2.78 1.01 0.00390729 -0.000799374 0.966471
3.14 0.76 0.00730916 0.0017551 0.969362
3.49 0.5 0.0103661 -0.00238632 0.980942
