14.4 7.2 0.0599873 0.779956 0 0
15.6 7.4 0.0619163 0.783136 0 0
17 7.6 0.0615109 0.781194 0 0
18.2 7.6 0.0599544 0.782904 0 0
19.4 7.8 0.0426936 0.770122 0 0
20.8 8 0.0833535 0.713392 0 0
22 8.2 0.0859564 0.775063 0 0
23.4 8.2 0.102324 0.706497 0 0
24.6 8.4 0.0908773 0.800297 0 0
26 8.6 0.110677 0.729919 0 0
27.2 8.6 0.1068 0.711747 0 0
28.4 8.8 0.0831654 0.765843 0 0
29.8 9 0.0644741 0.755177 0 0
31 9.2 0.155337 0.651944 0 0
32.4 9.2 0.152441 0.63683 0 0
33.6 9.4 0.119798 0.600386 0 0
34.8 9.6 0.0879483 0.633154 0 0
36.2 9.8 -0.0101836 0.716304 0 0
37.4 9.8 0.0570296 0.67567 0 0
38.8 10 -0.00456384 0.663208 0 0
40 10.2 -0.0101248 0.654169 0 0
41.4 10.2 -0.00216865 0.636458 0 0
4 8.2 0 0 0 0
5.2 8.2 -0.030422 0.527024 0 0
6.6 8.4 -0.0358962 0.530527 0 0
7.8 8.6 -0.0202963 0.527655 0 0
9 8.6 0.00663301 0.555014 0 0
10.4 8.8 0.0565635 0.576006 0 0
11.6 9 0.132395 0.587884 0 0
13 9 0.196371 0.638382 0 0
14.2 9.2 0.177187 0.650432 0 0
15.4 9.4 0.174988 0.656941 0 0
16.8 9.4 0.0649497 0.786502 0 0
18 9.6 0.0631983 0.789704 0 0
19.4 9.8 0.0404471 0.775751 0 0
20.6 10 0.0687235 0.71272 0 0
21.8 10 0.0791521 0.770825 0 0
23.2 10.2 0.165944 0.672832 0 0
24.4 10.4 0.178584 0.67541 0 0
25.8 10.4 0.104749 0.71337 0 0
27 10.6 0.114241 0.709816 0 0
28.2 10.8 0.111571 0.710092 0 0
29.6 10.8 0.0822332 0.779064 0 0
30.8 11 0.183526 0.669167 0 0
32.2 11.2 0.171574 0.64473 0 0
33.4 11.2 0.145499 0.630611 0 0
34.6 11.4 0.121498 0.61521 0 0
36 11.6 0.022326 0.729112 0 0
37.2 11.6 0.0954991 0.691569 0 0
38.6 11.8 0.0631097 0.690425 0 0
39.8 12 0.0739102 0.698992 0 0
41 12.2 0.0945735 0.686647 0 0
3.8 10.2 0.0406123 0.408425 0 0
5.2 10.2 0.0425244 0.447194 0 0
6.4 10.4 0.0507317 0.448048 0 0
7.6 10.6 0.0250013 0.474439 0 0
9 10.6 0.0305417 0.570247 0 0
10.2 10.8 0.0534607 0.58277 0 0
11.6 11 0.139959 0.584168 0 0
12.8 11 0.209029 0.636141 0 0
14 11.2 0.191108 0.642471 0 0
15.4 11.4 0.183081 0.657636 0 0
16.6 11.4 0.0672652 0.785309 0 0
17.8 11.6 0.0681903 0.789605 0 0
19.2 11.8 0.0544902 0.788665 0 0
20.4 11.8 0.0523666 0.735295 0 0
21.8 12 0.074199 0.771107 0 0
23 12.2 0.0828905 0.787792 0 0
24.2 12.2 0.182746 0.680159 0 0
25.6 12.4 0.10825 0.710639 0 0
26.8 12.4 0.114962 0.725793 0 0
28 12.6 0.120013 0.741513 0 0
29.4 12.8 0.110301 0.740563 0 0
30.6 12.8 0.0882029 0.777536 0 0
32 13 0.10769 0.7169 0 0
33.2 13.2 0.110589 0.73004 0 0
34.4 13.2 0.0715657 0.732688 0 0
35.8 13.4 0.0630358 0.736608 0 0
37 13.6 0.13391 0.66527 0 0
38.4 13.6 0.0468206 0.727798 0 0
39.6 13.8 0.0378978 0.723181 0 0
40.8 14 0.115664 0.662832 0 0
3.8 12.2 0.0330082 0.445455 0 0
5 12.2 0.025259 0.455747 0 0
6.2 12.4 0.00474596 0.498793 0 0
7.6 12.6 -0.0487102 0.550327 0 0
8.8 12.6 1.59272e-005 0.577687 0 0
10 12.8 0.022812 0.595958 0 0
11.4 13 0.068021 0.607894 0 0
12.6 13 0.159731 0.616909 0 0
14 13.2 0.144686 0.608359 0 0
15.2 13.2 0.15184 0.608306 0 0
16.4 13.4 0.158799 0.599647 0 0
17.8 13.6 0.183122 0.608514 0 0
19 13.6 0.186297 0.602394 0 0
20.2 13.8 0.168279 0.587424 0 0
21.6 14 0.126619 0.512629 0 0
22.8 14 0.130669 0.520872 0 0
24 14.2 0.146253 0.621293 0 0
25.4 14.2 0.170821 0.62009 0 0
26.6 14.4 0.20262 0.670327 0 0
28 14.6 0.138209 0.722756 0 0
29.2 14.6 0.12038 0.725508 0 0
30.4 14.8 0.112636 0.725762 0 0
31.8 14.8 0.0951736 0.77062 0 0
33 15 0.0953377 0.768823 0 0
34.2 15.2 0.08569 0.771289 0 0
35.6 15.2 0.0697043 0.741244 0 0
36.8 15.4 0.149942 0.672095 0 0
38 15.6 0.127372 0.661195 0 0
39.4 15.6 0.121435 0.712583 0 0
40.6 15.8 0.12789 0.719399 0 0
3.6 14.2 0.00406465 0.479259 0 0
4.8 14.4 -0.0446122 0.505963 0 0
6.2 14.4 -0.0239857 0.540353 0 0
7.4 14.6 -0.0256228 0.585569 0 0
8.8 14.6 0.0295191 0.607769 0 0
10 14.8 0.0445227 0.617596 0 0
11.2 14.8 0.0636267 0.621068 0 0
12.6 15 0.076349 0.623334 0 0
13.8 15.2 0.0697616 0.627115 0 0
15 15.2 0.0623919 0.622326 0 0
16.4 15.4 0.0955969 0.592501 0 0
17.6 15.4 0.111287 0.567607 0 0
18.8 15.6 0.10124 0.5624 0 0
20.2 15.8 0.108696 0.544082 0 0
21.4 15.8 0.092449 0.561033 0 0
22.6 16 0.090835 0.561819 0 0
24 16 0.076002 0.591577 0 0
25.2 16.2 0.114579 0.557542 0 0
26.4 16.4 0.161452 0.627197 0 0
27.8 16.4 0.189977 0.665076 0 0
29 16.6 0.0590817 0.795813 0 0
30.2 16.6 0.054798 0.793523 0 0
31.6 16.8 0.0428028 0.768651 0 0
32.8 16.8 0.0464188 0.756414 0 0
34 17 0.0512931 0.751184 0 0
35.4 17.2 0.0646767 0.762779 0 0
36.6 17.2 0.0911988 0.760589 0 0
37.8 17.4 0.0925791 0.764679 0 0
39.2 17.4 0.122166 0.739826 0 0
40.4 17.6 0.147839 0.756232 0 0
3.6 16.2 -0.0759123 0.545881 0 0
4.8 16.4 -0.0758198 0.59981 0 0
6 16.4 -0.0559281 0.598647 0 0
7.4 16.6 -0.0248043 0.610525 0 0
8.6 16.6 0.0346124 0.620811 0 0
9.8 16.8 0.0524243 0.626395 0 0
11.2 16.8 0.0725036 0.636486 0 0
12.4 17 0.0790448 0.637111 0 0
13.6 17.2 0.0908402 0.639122 0 0
14.8 17.2 0.105705 0.62335 0 0
16.2 17.4 0.126631 0.620422 0 0
17.4 17.4 0.133438 0.611822 0 0
18.6 17.6 0.127783 0.606181 0 0
20 17.6 0.134407 0.612135 0 0
21.2 17.8 0.126185 0.617136 0 0
22.4 17.8 0.126047 0.585868 0 0
23.8 18 0.116836 0.624563 0 0
25 18 0.14087 0.639193 0 0
26.2 18.2 0.176804 0.673122 0 0
27.6 18.4 0.192431 0.685009 0 0
28.8 18.4 0.0664966 0.80008 0 0
30 18.6 0.0460872 0.799619 0 0
31.4 18.6 0.0412267 0.785181 0 0
32.6 18.8 0.0392333 0.775737 0 0
33.8 18.8 0.039564 0.754256 0 0
35.2 19 0.0615716 0.74712 0 0
36.4 19 0.082381 0.765122 0 0
37.6 19.2 0.0942181 0.762732 0 0
39 19.4 0.120954 0.727664 0 0
40.2 19.4 0.13541 0.742649 0 0
3.4 18.2 -0.086798 0.641328 0 0
4.6 18.4 -0.0829087 0.65218 0 0
6 18.4 -0.0563383 0.643637 0 0
7.2 18.6 -0.028261 0.644035 0 0
8.4 18.6 0.0238912 0.640528 0 0
9.8 18.8 0.0561476 0.627271 0 0
11 18.8 0.071826 0.631813 0 0
12.2 19 0.0803665 0.64066 0 0
13.4 19 0.0925141 0.645496 0 0
14.8 19.2 0.110035 0.631879 0 0
16 19.2 0.131196 0.633146 0 0
17.2 19.4 0.14168 0.628932 0 0
18.6 19.4 0.136002 0.621363 0 0
19.8 19.6 0.141279 0.62702 0 0
21 19.6 0.144783 0.637601 0 0
22.4 19.8 0.141751 0.619602 0 0
23.6 20 0.135647 0.650619 0 0
24.8 20 0.151 0.656971 0 0
26 20.2 0.17614 0.68418 0 0
27.4 20.2 0.188478 0.690807 0 0
28.6 20.4 0.0737336 0.810616 0 0
29.8 20.4 0.0466232 0.808483 0 0
31.2 20.6 0.0434044 0.795624 0 0
32.4 20.6 0.0420706 0.782371 0 0
33.6 20.8 0.0449839 0.768549 0 0
35 20.8 0.0536107 0.744744 0 0
36.2 21 0.0827731 0.767577 0 0
37.4 21 0.0901174 0.760646 0 0
38.6 21.2 0.132884 0.72235 0 0
40 21.2 0.158757 0.750685 0 0
3.2 20.2 -0.00230282 0.700151 0 0
4.6 20.4 0.0302798 0.72203 0 0
5.8 20.4 0.0668066 0.728283 0 0
7 20.6 0.090248 0.749849 0 0
8.4 20.6 0.0569914 0.717603 0 0
9.6 20.8 0.117458 0.625151 0 0
10.8 20.8 0.121034 0.629724 0 0
12 21 0.131656 0.645841 0 0
13.4 21 0.130948 0.635084 0 0
14.6 21.2 0.138088 0.65752 0 0
15.8 21.2 0.145093 0.655452 0 0
17.2 21.4 0.156611 0.657884 0 0
18.4 21.4 0.150778 0.651286 0 0
19.6 21.6 0.153336 0.659546 0 0
20.8 21.6 0.156129 0.672967 0 0
22.2 21.8 0.161792 0.655863 0 0
23.4 21.8 0.150455 0.667054 0 0
24.6 22 0.15212 0.689883 0 0
26 22 0.102881 0.715676 0 0
27.2 22.2 0.0934383 0.808946 0 0
28.4 22.2 0.0815424 0.821102 0 0
29.6 22.4 0.060306 0.843597 0 0
31 22.4 0.0565944 0.8337 0 0
32.2 22.4 0.0262811 0.795433 0 0
33.4 22.6 0.0328441 0.777372 0 0
34.6 22.6 0.0380769 0.758092 0 0
36 22.8 0.0852458 0.784395 0 0
37.2 22.8 0.0972707 0.771048 0 0
38.4 23 0.137038 0.722436 0 0
39.8 23 0.157112 0.74552 0 0
3.2 22.4 0.0138881 0.739297 0 0
4.4 22.4 0.0491088 0.755848 0 0
5.6 22.4 0.0754901 0.760609 0 0
7 22.6 0.105999 0.823663 0 0
8.2 22.6 0.0606627 0.800951 0 0
9.4 22.8 -0.000330614 0.784409 0 0
10.6 22.8 -0.00377942 0.77858 0 0
12 23 0.00173716 0.77562 0 0
13.2 23 0.0313654 0.753156 0 0
14.4 23.2 0.0742121 0.756239 0 0
15.8 23.2 0.0854996 0.7538 0 0
17 23.2 0.079029 0.757005 0 0
18.2 23.4 0.0760548 0.757358 0 0
19.4 23.4 0.0795585 0.75778 0 0
20.8 23.6 0.0838379 0.774825 0 0
22 23.6 0.0746343 0.787076 0 0
23.2 23.8 0.0891117 0.793524 0 0
24.4 23.8 0.117426 0.760865 0 0
25.8 24 0.130338 0.772651 0 0
27 24 0.121127 0.771473 0 0
28.2 24 0.10661 0.796753 0 0
29.4 24.2 0.105852 0.83106 0 0
30.8 24.2 0.109791 0.831645 0 0
32 24.4 0.0797872 0.845672 0 0
33.2 24.4 0.0762766 0.842368 0 0
34.4 24.6 0.0519844 0.825717 0 0
35.8 24.6 0.0703263 0.765446 0 0
37 24.8 0.0929906 0.757081 0 0
38.2 24.8 0.14687 0.723002 0 0
39.4 25 0.171119 0.748576 0 0
3 24.4 0.111424 0.826514 0 0
4.4 24.4 0.132039 0.833145 0 0
5.6 24.4 0.135909 0.834615 0 0
6.8 24.6 0.151768 0.830108 0 0
8 24.6 0.115155 0.849563 0 0
9.4 24.8 0.0708283 0.872335 0 0
10.6 24.8 0.0775629 0.873493 0 0
11.8 25 0.062398 0.865297 0 0
13 25 0.046077 0.807823 0 0
14.4 25 0.0878793 0.775813 0 0
15.6 25.2 0.103794 0.758502 0 0
16.8 25.2 0.0971137 0.769137 0 0
18 25.4 0.102984 0.75329 0 0
19.4 25.4 0.102572 0.75246 0 0
20.6 25.4 0.10598 0.757287 0 0
21.8 25.6 0.0975605 0.793342 0 0
23 25.6 0.0952408 0.802641 0 0
24.2 25.8 0.139421 0.825193 0 0
25.6 25.8 0.146874 0.8436 0 0
26.8 26 0.151606 0.863917 0 0
28 26 0.070577 0.956702 0 0
29.2 26 0.0718444 0.955887 0 0
30.6 26.2 0.0709833 0.95125 0 0
31.8 26.2 0.0230969 0.908476 0 0
33 26.4 0.0207996 0.912243 0 0
34.2 26.4 0.021298 0.906215 0 0
35.6 26.4 0.108699 0.805323 0 0
36.8 26.6 -0.00313556 0.829656 0 0
38 26.6 0.135966 0.734216 0 0
39.2 26.8 0.212075 0.785603 0 0
3 26.4 -0.0261427 0.960325 0 0
4.2 26.4 0.0286493 0.964808 0 0
5.4 26.6 0.14328 0.90514 0 0
6.6 26.6 0.175725 0.90888 0 0
8 26.6 0.158607 0.947727 0 0
9.2 26.8 0.118578 0.929058 0 0
10.4 26.8 0.144278 0.944949 0 0
11.6 26.8 0.144635 0.941779 0 0
13 27 0.07113 0.832608 0 0
14.2 27 0.131506 0.785692 0 0
15.4 27.2 0.152973 0.788993 0 0
16.6 27.2 0.161537 0.787616 0 0
17.8 27.2 0.150717 0.78345 0 0
19.2 27.4 0.157488 0.786595 0 0
20.4 27.4 0.180746 0.807056 0 0
21.6 27.4 0.192771 0.922121 0 0
22.8 27.6 0.139948 0.930221 0 0
24.2 27.6 0.0932128 0.985735 0 0
25.4 27.8 0.0902335 0.987509 0 0
26.6 27.8 0.0764556 0.984889 0 0
27.8 27.8 0.0548028 0.979219 0 0
29 28 0.0581095 0.964347 0 0
30.4 28 0.0539354 0.960277 0 0
31.6 28.2 -0.0399851 0.921392 0 0
32.8 28.2 -0.0336141 0.919474 0 0
34 28.2 0.0087924 0.904543 0 0
35.4 28.4 0.137266 0.860476 0 0
36.6 28.4 0.200476 0.837485 0 0
37.8 28.4 0.234728 0.87049 0 0
39 28.6 0.229602 0.921071 0 0
2.8 28.4 -0.0397079 0.988433 0 0
4 28.4 -0.0536647 1.01351 0 0
5.4 28.6 0.11724 0.951787 0 0
6.6 28.6 0.158483 0.947293 0 0
7.8 28.6 0.151453 0.957899 0 0
9 28.8 0.0676106 0.901165 0 0
10.2 28.8 0.13686 0.95726 0 0
11.6 28.8 0.147222 0.941952 0 0
12.8 29 0.15414 0.917351 0 0
14 29 0.13138 0.786378 0 0
15.2 29 0.159686 0.795053 0 0
16.4 29.2 0.172175 0.795655 0 0
17.8 29.2 0.173505 0.794193 0 0
19 29.2 0.176137 0.796155 0 0
20.2 29.4 0.199274 0.811772 0 0
21.4 29.4 0.188318 0.957446 0 0
22.6 29.4 0.125219 0.977016 0 0
24 29.6 0.0869074 1.01773 0 0
25.2 29.6 0.0633996 1.01216 0 0
26.4 29.6 0.050515 1.00385 0 0
27.6 29.8 0.0099089 0.996947 0 0
28.8 29.8 0.020434 0.993259 0 0
30.2 30 0.0209957 0.995668 0 0
31.4 30 -0.0195748 0.973307 0 0
32.6 30 -0.014408 0.973732 0 0
33.8 30.2 -0.00821285 0.996682 0 0
35 30.2 0.0465916 0.959602 0 0
36.4 30.2 0.181579 0.905657 0 0
37.6 30.4 0.242518 0.934116 0 0
38.8 30.4 0.289456 1.01087 0 0
2.8 30.4 -0.0323887 1.07757 0 0
4 30.4 0.0498738 1.15788 0 0
5.2 30.6 0.0456088 1.16695 0 0
6.4 30.6 0.0479208 1.1682 0 0
7.6 30.6 0.0342492 1.15955 0 0
9 30.8 0.0140097 1.14655 0 0
10.2 30.8 -0.0207356 1.16689 0 0
11.4 30.8 0.17081 0.970585 0 0
12.6 31 0.176433 0.960041 0 0
13.8 31 0.172491 0.787841 0 0
15.2 31 0.184071 0.818598 0 0
16.4 31 0.19521 0.828945 0 0
17.6 31.2 0.182747 0.839823 0 0
18.8 31.2 0.189259 0.842046 0 0
20 31.2 0.187824 0.85625 0 0
21.2 31.4 0.18289 0.945666 0 0
22.6 31.4 0.122714 0.997408 0 0
23.8 31.4 0.0674669 1.04301 0 0
25 31.6 0.0125453 1.04916 0 0
26.2 31.6 -0.00442531 1.07956 0 0
27.4 31.6 -0.0215098 1.04463 0 0
28.6 31.8 -0.00874471 1.05967 0 0
30 31.8 0.00524121 1.05867 0 0
31.2 31.8 0.00176861 1.05364 0 0
32.4 32 0.0174797 1.05018 0 0
33.6 32 0.0214769 1.03263 0 0
34.8 32 0.09921 1.04084 0 0
36.2 32 0.199208 0.996343 0 0
37.4 32.2 0.214855 1.00512 0 0
38.6 32.2 0.199293 1.06491 0 0
2.6 32.4 -0.0305294 1.09816 0 0
3.8 32.4 0.0372129 1.17625 0 0
5 32.6 0.0342595 1.19535 0 0
6.4 32.6 0.0352999 1.19071 0 0
7.6 32.6 0.0193772 1.19035 0 0
8.8 32.8 0.0166472 1.18745 0 0
10 32.8 -0.0111721 1.24812 0 0
11.2 32.8 0.143816 1.24987 0 0
12.4 32.8 0.175769 1.03008 0 0
13.8 33 0.0752771 0.846061 0 0
15 33 0.164946 0.8618 0 0
16.2 33 0.18998 0.911607 0 0
17.4 33.2 0.196085 0.941082 0 0
18.6 33.2 0.191337 0.945568 0 0
19.8 33.2 0.190355 0.95496 0 0
21.2 33.2 0.173646 0.989868 0 0
22.4 33.4 0.138465 1.04853 0 0
23.6 33.4 0.037949 1.09039 0 0
24.8 33.4 0.0445084 1.29028 0 0
26 33.4 0.0171994 1.30221 0 0
27.2 33.6 0.0218442 1.1957 0 0
28.6 33.6 0.0242129 1.16656 0 0
29.8 33.6 0.0377735 1.17592 0 0
31 33.8 0.0539144 1.1695 0 0
32.2 33.8 0.090238 1.12863 0 0
33.4 33.8 0.0165243 1.08845 0 0
34.6 33.8 0.082438 1.13297 0 0
35.8 34 0.170866 1.17602 0 0
37.2 34 0.248934 1.10925 0 0
38.4 34 0.238191 1.1607 0 0
2.6 34.4 0.0969409 1.12375 0 0
3.8 34.6 0.0365908 1.19876 0 0
5 34.6 0.0203199 1.22552 0 0
6.2 34.6 0.0097871 1.24021 0 0
7.4 34.6 -0.00794291 1.28311 0 0
8.6 34.8 0.0777392 1.30279 0 0
9.8 34.8 0.0689353 1.34752 0 0
11.2 34.8 0.114752 1.39221 0 0
12.4 34.8 0.190956 1.38302 0 0
13.6 35 0.206911 1.15725 0 0
14.8 35 0.223093 1.10529 0 0
16 35 0.207981 1.0535 0 0
17.2 35 0.214898 1.07646 0 0
18.4 35 0.207644 1.08577 0 0
19.8 35.2 0.167385 1.11951 0 0
21 35.2 0.150766 1.14201 0 0
22.2 35.2 0.129886 1.21475 0 0
23.4 35.2 0.105965 1.23333 0 0
24.6 35.4 0.00623857 1.30993 0 0
25.8 35.4 0.0163787 1.31881 0 0
27 35.4 0.0645933 1.28956 0 0
28.4 35.4 0.0649916 1.22342 0 0
29.6 35.6 0.073419 1.22504 0 0
30.8 35.6 0.0838393 1.22051 0 0
32 35.6 0.109944 1.22228 0 0
33.2 35.6 0.133824 1.22429 0 0
34.4 35.8 0.139042 1.24088 0 0
35.6 35.8 0.16381 1.27831 0 0
37 35.8 0.178798 1.29701 0 0
38.2 35.8 0.173012 1.298 0 0
2.4 36.4 0.114742 1.22675 0 0
3.6 36.6 0.0418578 1.26052 0 0
4.8 36.6 0.0362983 1.31358 0 0
6 36.6 0.116291 1.37607 0 0
7.4 36.6 0.116457 1.37093 0 0
8.6 36.8 0.106882 1.38107 0 0
9.8 36.8 0.0934359 1.38919 0 0
11 36.8 0.101931 1.36966 0 0
12.2 36.8 0.0841626 1.4045 0 0
13.4 36.8 0.0376737 1.38449 0 0
14.6 37 0.167205 1.20149 0 0
15.8 37 0.161584 1.17996 0 0
17 37 0.159323 1.20849 0 0
18.4 37 -5.27208e-005 1.30728 0 0
19.6 37 0.115712 1.21432 0 0
20.8 37.2 -0.0198706 1.3411 0 0
22 37.2 -0.0177126 1.35273 0 0
23.2 37.2 -0.0408668 1.35992 0 0
24.4 37.2 -0.0545168 1.35788 0 0
25.6 37.2 -0.0107593 1.33908 0 0
26.8 37.4 -0.00407898 1.33036 0 0
28.2 37.4 0.0762142 1.29504 0 0
29.4 37.4 0.0872838 1.27048 0 0
30.6 37.4 0.0940116 1.26138 0 0
31.8 37.4 0.120475 1.24202 0 0
33 37.6 0.15408 1.25689 0 0
34.2 37.6 0.166869 1.25577 0 0
35.4 37.6 0.187305 1.26529 0 0
36.6 37.6 0.198674 1.28042 0 0
38 37.6 0.193333 1.27785 0 0
2.4 38.6 -0.117829 1.53826 0 0
3.6 38.6 -0.150143 1.52794 0 0
4.8 38.6 -0.0755641 1.40231 0 0
6 38.6 0.0804615 1.39328 0 0
7.2 38.6 0.0770292 1.40899 0 0
8.4 38.6 0.0872856 1.406 0 0
9.6 38.8 0.0864239 1.41004 0 0
10.8 38.8 0.0825644 1.40568 0 0
12 38.8 0.0787765 1.40499 0 0
13.2 38.8 0.0506983 1.4086 0 0
14.6 38.8 0.036465 1.38586 0 0
15.8 39 0.0338383 1.37366 0 0
17 39 0.0220409 1.36522 0 0
18.2 39 -0.0100926 1.3707 0 0
19.4 39 -0.0178606 1.36883 0 0
20.6 39 -0.0202031 1.36512 0 0
21.8 39 -0.0318583 1.36713 0 0
23 39.2 -0.0512399 1.34929 0 0
24.2 39.2 -0.0613197 1.34424 0 0
25.4 39.2 -0.025758 1.33321 0 0
26.6 39.2 -0.00117629 1.32236 0 0
28 39.2 0.0948042 1.2919 0 0
29.2 39.2 0.0987502 1.27454 0 0
30.4 39.4 0.127354 1.2452 0 0
31.6 39.4 0.144583 1.25574 0 0
32.8 39.4 0.174166 1.27028 0 0
34 39.4 0.181972 1.26299 0 0
35.2 39.4 0.185472 1.26994 0 0
36.4 39.4 0.200411 1.27203 0 0
37.6 39.6 0.200679 1.2667 0 0
2.2 40.6 -0.0628802 1.53834 0 0
3.4 40.6 -0.121711 1.54851 0 0
4.6 40.6 -0.126893 1.44164 0 0
5.8 40.6 0.0164104 1.42399 0 0
7 40.6 0.0446305 1.41808 0 0
8.2 40.6 0.0609045 1.42072 0 0
9.4 40.8 0.0770943 1.42318 0 0
10.8 40.8 0.0782473 1.41819 0 0
12 40.8 0.0772841 1.41599 0 0
13.2 40.8 0.050933 1.40873 0 0
14.4 40.8 0.0432682 1.38362 0 0
15.6 40.8 0.0319743 1.37912 0 0
16.8 40.8 0.0114528 1.36586 0 0
18 41 -0.00137378 1.37367 0 0
19.2 41 -0.0198899 1.3755 0 0
20.4 41 -0.0414701 1.37629 0 0
21.6 41 -0.0213709 1.36474 0 0
22.8 41 -0.0322625 1.34676 0 0
24 41 -0.0303143 1.33479 0 0
25.2 41 -0.0194226 1.29441 0 0
26.6 41.2 0.0107099 1.29362 0 0
27.8 41.2 0.0536995 1.27574 0 0
29 41.2 0.0862548 1.26906 0 0
30.2 41.2 0.0941836 1.26316 0 0
31.4 41.2 0.134039 1.25261 0 0
32.6 41.2 0.170293 1.28469 0 0
33.8 41.2 0.186329 1.26259 0 0
35 41.2 0.187483 1.26709 0 0
36.2 41.4 0.192555 1.27019 0 0
37.4 41.4 0.193161 1.2607 0 0
2 42.6 0.0473764 1.47674 0 0
